created_at,pickup_zone,id,hashed_id,rider_id,driver_id,fare,estimated_fare,undiscounted_fare,ride_duration,estimated_ride_duration,status,rating,canceled_by,drivers_tried,driver_cut,city_id,ride_type,surge_multiple,hotzones_bonus
28/10/21,Akola,142660241,9THCEL,626331,0,0,141,,,656,CANCELED,,,"5462670,5445707,8184626,3119026,",,2,2,1.1,9.6
25/10/21,Mumbai City,142260159,9T2HSJ,360284,0,0,409,,,2051,CANCELED,,,"4536133,",,2,2,1.1,27.9
27/10/21,Ahmednagar,142422571,9T8ICB,1251769,0,0,92,,,1047,CANCELED,,,"3245854,6307814,3551392,2566678,4478733,",,2,1,1.1,6.3
29/10/21,Raigad,142734061,9TK4FB,8193724,0,0,475,,,2360,CANCELED,,,,,2,2,1,0
25/10/21,Bandara,142238476,9T1NPQ,6642897,7392278,0,135,,,497,CANCELED,,6642897,"7392278,",,2,2,1.1,9.2
26/10/21,Mumbai City,142310985,9T4ECP,443211,0,0,97,,,793,CANCELED,,,,,2,1,1,0
28/10/21,Osmanabad,142632138,9TGB7S,5199705,0,0,184,,,1117,CANCELED,,5199705,,,2,1,1.2,23
28/10/21,Jalna,142658253,9THA8D,903212,0,0,99,,,983,CANCELED,,,"6183639,5075560,",,2,1,1.05,3.5
29/10/21,Thane,142818285,9TN82P,70447,0,0,97,,,1034,CANCELED,,,,,2,1,0.9,-8.1
24/10/21,Ahmednagar,142030957,9SO38H,2836685,4685083,0,85,,,587,CANCELED,,2836685,"4685083,",,2,1,1.15,8.3
28/10/21,Akola,142606981,9TFD9B,404356,0,0,51,,,441,CANCELED,,,"7785190,2981008,",,2,1,0.9,-4.2
28/10/21,Jalna,142658735,9THAOF,903212,6183639,0,104,,,983,CANCELED,,903212,"2981008,6183639,",,2,1,1.1,7.1
25/10/21,Kholapur,142161335,9SSS4F,5384078,0,0,108,,,979,CANCELED,,5384078,,,2,1,0.9,-9
28/10/21,Chandrapur,142633512,9TGCNM,560118,5647344,0,66,,,563,CANCELED,,560118,"5647344,",,2,1,1.1,4.5
25/10/21,Osmanabad,142202256,9T0DIG,383934,0,0,96,,,817,CANCELED,,383934,,,2,1,0.9,-8
28/10/21,Hingoli,142617705,9TFP6P,8185577,0,0,118,,,820,CANCELED,,,"6061066,",,2,1,1.1,8
28/10/21,Pune,142631618,9TGAKI,283167,0,0,244,,,1056,CANCELED,,,,,2,2,1.1,16.6
29/10/21,Kholapur,142685476,9TIAFQ,3247734,0,0,59,,,735,CANCELED,,,,,2,1,0.9,-4.9
30/10/21,Latur,142918819,9TQTNT,1749032,8409474,0,83,,,578,CANCELED,,1749032,"8409474,",,2,1,1,0
25/10/21,Mumbai City,142239244,9T1OLE,3097260,0,0,63,,,641,CANCELED,,,"7392593,",,2,1,1,0
30/10/21,Akola,142839065,9TO15F,2293537,0,0,94,,,870,CANCELED,,,"7422336,4690054,4528126,",,2,1,1,0
25/10/21,Jalna,142220992,9T14D2,4524549,0,0,70,,,816,CANCELED,,,"8390765,1642516,",,2,1,0.9,-5.8
24/10/21,Ahmednagar,142154473,9SSKFN,5948342,0,0,168,,,1503,CANCELED,,5948342,"1576576,5338657,4888669,",,2,1,0.9,-14
26/10/21,Latur,142315797,9T4JN7,8516309,0,0,287,,,1380,CANCELED,,,,,2,2,1.1,19.6
26/10/21,Mumbai City,142340230,9T5GRK,836598,8421616,0,76,,,878,CANCELED,,8421616,"5526513,550396,2734924,8421616,",,2,1,0.9,-6.3
26/10/21,Mumbai City,142397576,9T7KJ6,801808,0,0,144,,,1214,CANCELED,,,,,2,1,1,0
27/10/21,Bandara,142548339,9TD84J,6621658,0,0,283,,,1476,CANCELED,,6621658,"5708110,",,2,2,1,0
29/10/21,Raigad,142726756,9TJQBQ,8773932,0,0,260,,,2286,CANCELED,,,"4027154,",,2,1,0.9,-21.7
30/10/21,Thane,142836595,9TNSD5,7539191,0,0,109,,,1022,CANCELED,,,,,2,1,1,0
30/10/21,Bandara,142859427,9TONO7,2293537,0,0,83,,,837,CANCELED,,,"3511850,7635456,",,2,1,0.9,-6.9
25/10/21,Mumbai City,142168638,9ST67S,8600306,0,0,71,,,558,CANCELED,,,"5590635,",,2,1,1,0
26/10/21,Mumbai City,142297632,9T3THM,4834888,0,0,96,,,794,CANCELED,,4834888,,,2,1,1,0
28/10/21,Kholapur,142603662,9TF9IM,6413036,0,0,59,,,594,CANCELED,,,"3250683,2576789,",,2,1,0.9,-4.9
29/10/21,Chandrapur,142743535,9TKF15,8131559,3049762,0,47,,,276,CANCELED,,8131559,"6579074,3049762,",,2,1,1.1,3.2
25/10/21,Akola,142180378,9STJ98,416407,3250683,0,65,,,514,CANCELED,,416407,"5217853,5974007,3250683,",,2,1,1,0
26/10/21,Mumbai City,142413262,9T8822,2062544,0,0,211,,,1283,CANCELED,,,"5796836,",,2,2,1,0
27/10/21,Akola,142470341,9TABEL,1018882,384488,0,58,,,524,CANCELED,,1018882,"6579074,3743572,8389163,384488,",,2,1,0.9,-4.8
26/10/21,Bandara,142383531,9T7511,2568470,0,0,87,,,762,CANCELED,,,"3529611,5241820,",,2,1,1.1,5.9
27/10/21,Mumbai City,142464403,9TA4QN,968446,2805819,0,205,,,992,CANCELED,,968446,"6396307,2805819,",,2,2,1,0
29/10/21,Mumbai City,142785601,9TM1NB,514073,0,0,69,,,536,CANCELED,,514073,,,2,1,1.05,2.5
24/10/21,Bandara,142129669,9SRMST,3099965,0,0,98,,,791,CANCELED,,,"8545526,",,2,1,1.05,3.5
28/10/21,Hingoli,142598584,9TF3TE,4453910,0,0,98,,,924,CANCELED,,,"4899458,5060535,",,2,1,0.9,-8.2
29/10/21,Raigad,142732138,9TK2B8,8157546,5803301,0,206,,,1770,CANCELED,,8157546,"5803301,",,2,1,0.9,-17.2
26/10/21,Chandrapur,142414662,9T89IM,2162111,4559246,0,68,,,717,CANCELED,,2162111,"4618022,4559246,",,2,1,0.9,-5.7
28/10/21,Akola,142625409,9TG3NJ,389044,562665,0,67,,,779,CANCELED,,389044,"6493582,4112773,7212087,562665,",,2,1,0.9,-5.6
29/10/21,Bandara,142762238,9TL5OI,3174582,0,0,273,,,1330,CANCELED,,,,,2,2,1,0
29/10/21,Ahmednagar,142797322,9TMEO2,2019136,371830,0,140,,,1239,CANCELED,,371830,"1545818,2293204,5578594,371830,",,2,1,1,0
29/10/21,Chandrapur,142816276,9TN5PQ,484352,0,0,63,,,616,CANCELED,,,"3229694,",,2,1,0.9,-5.2
26/10/21,Bandara,142402199,9T7PN9,7703162,6612350,0,93,,,692,CANCELED,,7703162,"6612350,",,2,1,1,0
25/10/21,Mumbai City,142196296,9T06TQ,4767642,0,0,125,,,897,CANCELED,,,"3248002,",,2,1,1.05,4.5
25/10/21,Bandara,142282161,9T3CC1,3881944,2160137,0,59,,,446,CANCELED,,3881944,"2160137,",,2,1,1,0
26/10/21,Akola,142407884,9T822O,1451432,8754106,0,48,,,345,CANCELED,,1451432,"8518921,6578894,8754106,",,2,1,1,0
27/10/21,Mumbai City,142526776,9TCE5Q,1120534,0,0,92,,,1048,CANCELED,,,"7987975,4972914,919965,396610,",,2,1,1,0
28/10/21,Jalna,142615355,9TFMIF,930908,0,0,63,,,608,CANCELED,,,"4750631,7500128,",,2,1,0.9,-5.2
28/10/21,Ahmednagar,142670870,9THO90,816406,3744835,0,79,,,620,CANCELED,,816406,"3744835,",,2,1,1.1,5.4
26/10/21,Ahmednagar,142351174,9T5T2E,535042,4505956,0,64,,,565,CANCELED,,535042,"4888669,4505956,",,2,1,0.9,-5.3
27/10/21,Mumbai City,142537347,9TCPS7,3752367,4972914,0,42,,,390,CANCELED,,4972914,"6769029,8289402,1903138,4972914,",,2,1,1,0
28/10/21,Akola,142602932,9TF8OC,1556081,1031529,0,74,,,784,CANCELED,,1556081,"1031529,",,2,1,0.9,-6.2
26/10/21,Osmanabad,142367110,9T6GNK,5828743,0,0,79,,,771,CANCELED,,,,,2,1,0.9,-6.6
24/10/21,Mumbai City,142155237,9SSLB7,430220,0,0,172,,,834,CANCELED,,,,,2,2,1.05,6.1
25/10/21,Latur,142251741,9T28I1,180019,5647344,0,63,,,679,CANCELED,,180019,"2513088,8486753,5647344,",,2,1,1,0
25/10/21,Mumbai City,142278882,9T38MM,2867918,953852,0,136,,,1144,CANCELED,,2867918,"953852,",,2,1,1,0
27/10/21,Mumbai City,142447605,9T9G6P,1191459,0,0,49,,,426,CANCELED,,,,,2,1,1,0
27/10/21,Mumbai City,142475191,9TAGQB,407904,2562062,0,97,,,885,CANCELED,,407904,"8133647,2562062,",,2,1,0.9,-8.1
25/10/21,Mumbai City,142164054,9ST154,1787583,0,0,252,,,1343,CANCELED,,,"960136,7178717,",,2,2,1.05,9
25/10/21,Ahmednagar,142186447,9STQ1H,249954,0,0,93,,,716,CANCELED,,,"6307814,",,2,1,1.15,9.1
25/10/21,Akola,142216064,9T0SSO,1610863,919965,0,47,,,433,CANCELED,,1610863,"2105342,5763219,919965,",,2,1,0.9,-3.9
28/10/21,Mumbai City,142566886,9TDSMQ,4343645,0,0,57,,,457,CANCELED,,,"8272987,8159647,3119342,",,2,1,1.1,3.9
28/10/21,Mumbai City,142623258,9TG1BS,523323,0,0,59,,,505,CANCELED,,,,,2,1,0.9,-4.9
29/10/21,Mumbai City,142798276,9TMFPQ,392349,3359029,0,61,,,548,CANCELED,,392349,"3359029,",,2,1,1,0
25/10/21,Kholapur,142172685,9STAMP,1167067,8398528,0,92,,,563,CANCELED,,1167067,"8398528,",,2,1,1.3,15.9
28/10/21,Thane,142626263,9TG4M3,4338564,0,0,141,,,1186,CANCELED,,,"8534963,",,2,1,1.05,5
29/10/21,Mumbai City,142696973,9TIN93,510537,0,0,113,,,860,CANCELED,,,"2566336,",,2,1,1,0
29/10/21,Ahmednagar,142731943,9TK24N,904695,7677431,0,55,,,454,CANCELED,,904695,"7677431,",,2,1,1.05,2
29/10/21,Hingoli,142808099,9TMQN9,337248,0,0,751,,,2771,CANCELED,,,,,2,2,1.55,199.9
24/10/21,Bandara,142013249,9SNDI9,709823,0,0,118,,,1170,CANCELED,,,"1742851,",,2,1,0.9,-9.8
24/10/21,Mumbai City,142075720,9SPN0K,766910,8149857,0,78,,,743,CANCELED,,766910,"4863774,2981008,8149857,",,2,1,0.9,-6.5
28/10/21,Kholapur,142640237,9TGK7R,2237677,8095401,0,47,,,443,CANCELED,,2237677,"6192225,7588360,4518267,8095401,",,2,1,1,0
30/10/21,Mumbai City,142873755,9TP9LP,7133155,0,0,47,,,368,CANCELED,,7133155,"3141439,6192225,",,2,1,0.9,-3.9
25/10/21,Hingoli,142268952,9T2RLM,405716,2981008,0,233,,,2116,CANCELED,,405716,"2981008,",,2,1,1,0
26/10/21,Osmanabad,142416761,9T8BSL,4416712,0,0,305,,,1297,CANCELED,,,,,2,2,1.25,45.8
28/10/21,Hingoli,142625489,9TG3Q9,397683,0,0,222,,,2333,CANCELED,,,"7626798,",,2,1,0.9,-18.5
28/10/21,Mumbai City,142627134,9TG5L4,396958,3174435,0,117,,,980,CANCELED,,396958,"3239674,3174435,",,2,1,1,0
29/10/21,Ahmednagar,142806064,9TMOFE,409017,0,0,100,,,275,CANCELED,,,"2441622,2262952,7127238,4529535,",,2,2,1,0
24/10/21,Chandrapur,142037434,9SOAEE,2357154,4618022,0,55,,,423,CANCELED,,2357154,"8359961,4618022,",,2,1,1,0
27/10/21,Bandara,142523069,9TCA29,1574880,0,0,73,,,640,CANCELED,,1574880,"4407861,",,2,1,1.05,2.6
28/10/21,Chandrapur,142613187,9TFK67,7183111,0,0,60,,,616,CANCELED,,,"6494354,3975907,4764538,5560274,4888669,",,2,1,0.9,-5
24/10/21,Thane,142128473,9SRLJ3,499025,0,0,159,,,1096,CANCELED,,499025,"2145578,",,2,1,1,0
26/10/21,Hingoli,142290380,9T3LG0,5693603,0,0,139,,,1307,CANCELED,,,,,2,1,0.9,-11.6
27/10/21,Osmanabad,142507040,9TBM80,8428955,0,0,97,,,1115,CANCELED,,,,,2,1,1,0
29/10/21,Ahmednagar,142814266,9TN3IQ,524207,0,0,42,,,344,CANCELED,,,"8764401,1741661,5877869,",,2,1,0.9,-3.5
29/10/21,Ahmednagar,142817522,9TN77C,3388083,0,0,179,,,773,CANCELED,,,"3112381,",,2,2,1.1,12.2
30/10/21,Akola,142838271,9TO091,2563939,0,0,55,,,524,CANCELED,,2563939,,,2,1,1,0
24/10/21,Akola,142090170,9SQ92A,468451,0,0,119,,,1173,CANCELED,,,"7845748,8159107,3266492,",,2,1,1.15,11.6
25/10/21,Akola,142196658,9T07BS,2744842,4154071,0,46,,,459,CANCELED,,4154071,"7422336,5426571,8167058,3975907,7116227,4837930,5114778,7281744,4685083,4154071,",,2,1,0.9,-3.8
28/10/21,Latur,142566041,9TDROL,1944830,0,0,112,,,982,CANCELED,,1944830,"3119342,",,2,1,1,0
28/10/21,Latur,142573010,9TE5H0,456689,0,0,64,,,583,CANCELED,,,,,2,1,1.1,4.4
29/10/21,Mumbai City,142800711,9TMIH1,3024626,0,0,199,,,896,CANCELED,,3024626,"1488980,",,2,2,1.1,13.6
30/10/21,Latur,142897236,9TQ5OG,8752644,0,0,91,,,1198,CANCELED,,,,,2,1,1,0
25/10/21,Bandara,142224658,9T18F8,1018005,0,0,89,,,898,CANCELED,,,"393267,",,2,1,0.9,-7.4
26/10/21,Hingoli,142316974,9T4L2E,3422633,2125981,0,813,,,2984,CANCELED,,3422633,"2125981,",,2,2,1.55,216.4
26/10/21,Thane,142370212,9T6K72,1525508,8728650,0,109,,,929,CANCELED,,1525508,"8728650,",,2,1,1,0
26/10/21,Dhule,142396396,9T7J9Q,788294,0,0,272,,,1918,CANCELED,,788294,,,2,1,1,0
26/10/21,Osmanabad,142400603,9T7O03,2312253,0,0,451,,,2318,CANCELED,,,"8483098,1248404,8163800,",,2,2,1.1,30.8
27/10/21,Akola,142431707,9T8SGR,669893,0,0,82,,,816,CANCELED,,,"8723357,5590635,",,2,1,1,0
24/10/21,Mumbai City,142062248,9SP81I,2725128,0,0,211,,,1072,CANCELED,,2725128,"2752609,",,2,2,1.1,14.4
28/10/21,Kholapur,142573081,9TE5JB,1585341,0,0,100,,,373,CANCELED,,,"2970175,1488980,",,2,2,1,0
28/10/21,Nagpur,142666847,9THJOR,757031,2734924,0,93,,,989,CANCELED,,757031,"2853155,2734924,",,2,1,1,0
24/10/21,Thane,142037146,9SOA4Q,974177,0,0,70,,,853,CANCELED,,,,,2,1,1,0
24/10/21,Bandara,142108964,9SQTSO,484352,0,0,73,,,505,CANCELED,,484352,,,2,1,1.1,5
26/10/21,Kholapur,142304780,9T47G0,443921,0,0,64,,,458,CANCELED,,,"8491726,",,2,1,1.2,8
26/10/21,Mumbai City,142327843,9T534N,7823814,0,0,62,,,661,CANCELED,,7823814,,,2,1,0.9,-5.2
29/10/21,Ahmednagar,142757571,9TL0J1,1194314,0,0,81,,,714,CANCELED,,1194314,"7677431,",,2,1,0.9,-6.7
24/10/21,Akola,142071310,9SPI3K,1818275,8587664,0,58,,,609,CANCELED,,1818275,"8717874,7281744,8587664,",,2,1,0.9,-4.8
25/10/21,Latur,142200508,9T0BK8,6506268,0,0,79,,,666,CANCELED,,,,,2,1,0.9,-6.6
24/10/21,Ahmednagar,142153651,9SSJIB,890024,8693199,0,348,,,1844,CANCELED,,890024,"8693199,",,2,2,1,0
26/10/21,Jalna,142316482,9T4KG2,1704101,0,0,139,,,1120,CANCELED,,,,,2,1,1.05,5
29/10/21,Mumbai City,142795110,9TMCAA,7189168,0,0,130,,,592,CANCELED,,,"960136,",,2,2,1,0
24/10/21,Chandrapur,142148715,9SSE3P,407391,5763219,0,61,,,614,CANCELED,,407391,"937090,5763219,",,2,1,0.9,-5.1
28/10/21,Mumbai City,142655945,9TH7LF,928586,0,0,100,,,310,CANCELED,,,"6181941,8673694,",,2,2,1.1,6.8
28/10/21,Mumbai City,142676863,9TI0SN,5251503,0,0,253,,,1101,CANCELED,,,"1919584,",,2,2,1.15,24.7
28/10/21,Ahmednagar,142552598,9TDCQI,1564842,0,0,69,,,742,CANCELED,,,,,2,1,0.9,-5.7
28/10/21,Chandrapur,142584945,9TEIOP,533815,3585962,0,56,,,405,CANCELED,,533815,"2983431,8392989,3585962,",,2,1,0.9,-4.7
29/10/21,Bandara,142737006,9TK7NG,7602291,0,0,283,,,1489,CANCELED,,,"7448269,5445707,",,2,2,1.1,19.3
29/10/21,Akola,142808255,9TMQSF,1723415,0,0,190,,,1019,CANCELED,,,,,2,2,1.1,13
25/10/21,Jalna,142207715,9T0JKF,3722187,0,0,89,,,656,CANCELED,,3722187,"6061066,6548663,",,2,1,0.9,-7.4
30/10/21,Mumbai City,142819748,9TN9LI,8393436,0,0,30,,,211,CANCELED,,,,,2,1,0.9,-2.5
24/10/21,Ahmednagar,142020202,9SNLA2,549717,7135558,0,96,,,678,CANCELED,,549717,"7135558,",,2,1,1,0
24/10/21,Bandara,142072968,9SPJSS,8743475,0,0,113,,,1115,CANCELED,,8743475,,,2,1,1.15,11.1
24/10/21,Akola,142119682,9SRBQ2,384601,1738632,0,96,,,781,CANCELED,,384601,"1738632,",,2,1,1.25,14.4
24/10/21,Latur,142145235,9SSA7P,8087482,6579074,0,151,,,1279,CANCELED,,8087482,"6579074,",,2,1,1,0
25/10/21,Mumbai City,142231953,9T1GID,1145069,0,0,74,,,502,CANCELED,,,,,2,1,0.9,-6.2
28/10/21,Bandara,142647775,9TGSJ5,587628,3529611,0,62,,,548,CANCELED,,587628,"8657519,3529611,",,2,1,1.1,4.2
29/10/21,Bandara,142813836,9TN34G,6484949,0,0,100,,,276,CANCELED,,6484949,"3112381,",,2,2,1,0
29/10/21,Mumbai City,142817186,9TN6Q6,1040539,0,0,234,,,1128,CANCELED,,1040539,"960136,",,2,2,1.05,8.4
30/10/21,Sangli,142821108,9TNB6S,4578868,0,0,116,,,1065,CANCELED,,,,,2,1,0.9,-9.7
30/10/21,Kholapur,142942367,9TRPSR,2737540,2000742,0,76,,,667,CANCELED,,2737540,"3250683,1741661,2000742,",,2,1,0.9,-6.3
30/10/21,Ahmednagar,142871892,9TP7JM,1987178,8416286,0,166,,,759,CANCELED,,1987178,"8721894,5730336,8416286,",,2,2,1.1,11.3
30/10/21,Jalna,142910875,9TQKT5,596419,0,0,105,,,1058,CANCELED,,596419,,,2,1,1,0
25/10/21,Mumbai City,142200387,9T0BG7,948770,0,0,110,,,1074,CANCELED,,,,,2,1,0.9,-9.2
26/10/21,Akola,142327206,9T52DG,606626,8515487,0,64,,,711,CANCELED,,606626,"8515487,",,2,1,0.9,-5.3
27/10/21,Akola,142497267,9TBBC7,384601,4045160,0,80,,,905,CANCELED,,384601,"4045160,",,2,1,1,0
29/10/21,Mumbai City,142739880,9TKATA,865807,0,0,78,,,571,CANCELED,,865807,,,2,1,1.15,7.6
26/10/21,Jalna,142340278,9T5GT8,1834627,1346347,0,87,,,1040,CANCELED,,1834627,"1346347,",,2,1,0.9,-7.2
26/10/21,Mumbai City,142372500,9T6MNA,890713,0,0,109,,,1126,CANCELED,,,,,2,1,1.1,7.4
28/10/21,Akola,142589365,9TENM5,1314375,7329743,0,49,,,511,CANCELED,,1314375,"1237104,6061066,7626798,8591183,7193994,8159107,7329743,",,2,1,0.9,-4.1
24/10/21,Akola,142018402,9SNJA2,5071579,6192225,0,106,,,1015,CANCELED,,5071579,"6192225,",,2,1,1.15,10.4
26/10/21,Kholapur,142412134,9T86OE,6007336,6364235,0,61,,,648,CANCELED,,6007336,"6364235,",,2,1,0.9,-5.1
26/10/21,Kholapur,142414303,9T896N,4378588,8681150,0,48,,,441,CANCELED,,4378588,"8681150,",,2,1,0.9,-4
29/10/21,Bandara,142736683,9TK7CN,7602291,0,0,283,,,1489,CANCELED,,,"7448269,960136,5445707,",,2,2,1.1,19.3
30/10/21,Mumbai City,142880426,9TPH46,4038993,0,0,163,,,926,CANCELED,,,,,2,2,1.05,5.8
24/10/21,Ahmednagar,142050184,9SOOJE,3734614,991546,0,56,,,494,CANCELED,,3734614,"991546,",,2,1,0.9,-4.7
26/10/21,Kholapur,142411510,9T863K,8409229,4618022,0,72,,,629,CANCELED,,8409229,"2666733,4604998,4618022,",,2,1,0.9,-6
28/10/21,Akola,142650266,9TH1C6,875787,5676896,0,69,,,454,CANCELED,,875787,"8764401,5676896,",,2,1,1.15,6.7
28/10/21,Hingoli,142670819,9THO79,179969,0,0,240,,,2004,CANCELED,,,,,2,1,1.25,36
29/10/21,Latur,142688109,9TIDDJ,5792128,0,0,117,,,1111,CANCELED,,5792128,,,2,1,0.9,-9.7
29/10/21,Akola,142759420,9TL2KK,401580,3437708,0,86,,,839,CANCELED,,401580,"3437708,",,2,1,1.1,5.9
24/10/21,Mumbai City,142060094,9SP5JO,8677003,0,0,66,,,590,CANCELED,,8677003,"7306573,8520407,",,2,1,0.9,-5.5
25/10/21,Kholapur,142171768,9ST9M8,977149,0,0,61,,,404,CANCELED,,,,,2,1,1.1,4.2
29/10/21,Ahmednagar,142769514,9TLDR4,3032213,0,0,100,,,421,CANCELED,,,"2601854,5517374,8769134,7209259,8416286,",,2,2,1.1,6.8
29/10/21,Pune,142787975,9TM4CF,635733,0,0,322,,,1602,CANCELED,,,,,2,2,1.1,22
27/10/21,Mumbai City,142434246,9T91BG,7147618,0,0,117,,,984,CANCELED,,,,,2,1,1.25,17.6
29/10/21,Mumbai City,142744154,9TKFLO,476003,0,0,135,,,658,CANCELED,,,,,2,2,1,0
29/10/21,Latur,142791586,9TM8CQ,461970,8149999,0,88,,,501,CANCELED,,461970,"8149999,",,2,1,1.1,6
30/10/21,Nagpur,142849215,9TOCDP,672855,0,0,69,,,634,CANCELED,,,"1183868,3666983,",,2,1,0.9,-5.7
24/10/21,Chandrapur,142031122,9SO3E2,219624,4737344,0,82,,,597,CANCELED,,219624,"4737344,",,2,1,1.1,5.6
25/10/21,Latur,142194460,9T04SK,7555330,0,0,156,,,1526,CANCELED,,,"6812739,",,2,1,0.9,-13
26/10/21,Akola,142304795,9T47GF,1071286,0,0,55,,,538,CANCELED,,,,,2,1,1,0
29/10/21,Bandara,142764079,9TL7PT,7602291,0,0,322,,,1453,CANCELED,,7602291,"7196641,",,2,2,1.3,55.7
30/10/21,Kholapur,142863575,9TOSCF,2107623,6796862,0,62,,,548,CANCELED,,2107623,"1168165,4505956,2038865,7191205,6796862,",,2,1,0.9,-5.2
30/10/21,Mumbai City,142934867,9TRHIR,623430,6423062,0,74,,,779,CANCELED,,623430,"6423062,",,2,1,0.9,-6.2
25/10/21,Ahmednagar,142248630,9T254A,499025,7550533,0,81,,,527,CANCELED,,499025,"7550533,",,2,1,1,0
27/10/21,Osmanabad,142508610,9TBO0A,396958,0,0,111,,,993,CANCELED,,396958,"8515844,",,2,1,1,0
28/10/21,Pune,142631466,9TGAFG,6902024,0,0,30,,,60,CANCELED,,,,,2,1,1,0
29/10/21,Latur,142727888,9TJRJI,3539608,0,0,63,,,321,CANCELED,,,"4857033,8651437,",,2,1,1.1,4.3
25/10/21,Bandara,142240545,9T1Q4P,1131470,0,0,88,,,615,CANCELED,,,"3174435,393267,",,2,1,1.05,3.1
25/10/21,Latur,142256490,9T2DQA,180019,0,0,63,,,678,CANCELED,,,"8520101,7880522,6192225,386816,",,2,1,1,0
27/10/21,Latur,142460675,9TA0MF,180019,0,0,83,,,703,CANCELED,,,"8595788,",,2,1,1.1,5.7
25/10/21,Mumbai City,142169935,9ST7L5,2072164,3273219,0,74,,,582,CANCELED,,2072164,"820286,3273219,",,2,1,1,0
25/10/21,Ahmednagar,142284837,9T3FB7,418257,4618022,0,59,,,546,CANCELED,,418257,"4618022,",,2,1,0.9,-4.9
26/10/21,Latur,142301364,9T43M4,472413,0,0,121,,,883,CANCELED,,472413,,,2,1,1,0
27/10/21,Osmanabad,142450852,9T9JP2,1795407,0,0,115,,,1252,CANCELED,,,,,2,1,0.9,-9.6
30/10/21,Mumbai City,142826725,9TNHE5,396958,1766860,0,111,,,816,CANCELED,,396958,"1766860,",,2,1,1.1,7.6
24/10/21,Chandrapur,142149676,9SSF5Q,1719622,2412993,0,66,,,647,CANCELED,,1719622,"8178607,2412993,",,2,1,0.9,-5.5
25/10/21,Kholapur,142155478,9SSLJ8,8756575,0,0,9293,,,31778,CANCELED,,,"2215298,",,2,2,1,0
25/10/21,Mumbai City,142217568,9T10IS,7722037,0,0,51,,,320,CANCELED,,,"6043871,4764538,3250683,",,2,1,0.9,-4.2
26/10/21,Akola,142415096,9T8A36,7033740,0,0,69,,,868,CANCELED,,,"8151420,3051317,",,2,1,0.9,-5.7
24/10/21,Latur,142141184,9SS5MO,8679887,0,0,145,,,689,CANCELED,,,,,2,2,1,0
28/10/21,Bandara,142658797,9THAQH,1314273,0,0,144,,,856,CANCELED,,,"3356894,526676,",,2,1,1.4,30.9
30/10/21,Pune,142917449,9TQS89,2635435,0,0,230,,,1014,CANCELED,,,,,2,2,1.1,15.7
24/10/21,Mumbai City,142099598,9SQJGI,403210,0,0,84,,,830,CANCELED,,,"8491726,",,2,1,1,0
25/10/21,Mumbai City,142203714,9T0F74,6826387,2734924,0,150,,,1606,CANCELED,,6826387,"6494533,2734924,",,2,1,0.9,-12.5
27/10/21,Raigad,142465006,9TA5GQ,1095578,4442897,0,203,,,1690,CANCELED,,1095578,"4442897,",,2,1,0.9,-16.9
29/10/21,Akola,142811253,9TN08D,1243726,0,0,147,,,696,CANCELED,,,,,2,2,1.1,10
30/10/21,Mumbai City,142941795,9TRP9P,7695973,0,0,63,,,607,CANCELED,,,,,2,1,0.9,-5.2
24/10/21,Chandrapur,142136954,9SS11O,203092,0,0,135,,,528,CANCELED,,,,,2,2,1.1,9.2
27/10/21,Ahmednagar,142466843,9TA7I3,619639,0,0,174,,,948,CANCELED,,,"3207517,1818670,1987190,1248404,8673694,8673669,",,2,2,1,0
27/10/21,Akola,142508142,9TBNEM,7913726,0,0,228,,,1049,CANCELED,,,,,2,2,1.1,15.5
28/10/21,Akola,142605054,9TFB54,7210789,8520407,0,44,,,354,CANCELED,,7210789,"2293204,8388437,6812739,8520407,",,2,1,0.9,-3.7
29/10/21,Mumbai City,142779166,9TLOIQ,2246414,0,0,136,,,1049,CANCELED,,,"4592705,",,2,1,1,0
25/10/21,Mumbai City,142156446,9SSMLG,7782138,0,0,100,,,798,CANCELED,,,,,2,1,0.9,-8.3
27/10/21,Bandara,142538680,9TCRCK,4008742,0,0,80,,,778,CANCELED,,,"6014268,",,2,1,1,0
27/10/21,Thane,142541094,9TD034,755237,0,0,158,,,1307,CANCELED,,755237,"2220207,",,2,1,1,0
26/10/21,Mumbai City,142371572,9T6LMC,7531246,0,0,59,,,343,CANCELED,,7531246,"8431297,",,2,1,1,0
28/10/21,Akola,142659550,9THBLK,7364149,6496109,0,73,,,755,CANCELED,,7364149,"5974007,6496109,",,2,1,1,0
30/10/21,Hingoli,142937151,9TRK51,6072064,0,0,186,,,1658,CANCELED,,,"7677431,",,2,1,0.9,-15.5
25/10/21,Latur,142174540,9STCOK,614148,5974007,0,94,,,882,CANCELED,,614148,"5974007,",,2,1,1,0
25/10/21,Mumbai City,142174857,9STD57,4932024,0,0,68,,,440,CANCELED,,,,,2,1,1.05,2.4
27/10/21,Akola,142493960,9TB7M0,7313088,0,0,131,,,1132,CANCELED,,,"8149857,5981533,",,2,1,1.2,16.4
25/10/21,Ahmednagar,142289666,9T3KM6,7341861,0,0,117,,,432,CANCELED,,,"7396227,",,2,2,1.1,8
28/10/21,Mumbai City,142559135,9TDK4F,1377671,0,0,98,,,795,CANCELED,,,,,2,1,1,0
28/10/21,Chandrapur,142668699,9THLQJ,7760352,0,0,132,,,639,CANCELED,,,"637133,3378279,8483355,3301988,",,2,2,1,0
